OrderID,OrderDate,Customer,Region,Segment,Category,Sub-Category,ProductName,Price,Quantity,Discount,Sales,Profit,ShippingMode,State
ORD-106194,4/4/2022,Riley Smith,West,Home Office,Office Supplies,Binders,Binders - Model 747,1,6,0,6,-3.03,First Class,Ohio
ORD-106146,5/17/2021,Kim Johnson,Central,Consumer,Office Supplies,Binders,Binders - Model 737,1,4,0.05,3.8,-6.73,Same Day,North Carolina
ORD-100019,8/28/2020,Dana Miller,North,Corporate,Furniture,Furnishings,Furnishings - Model 673,96.23,1,0,96.23,38.93,Same Day,New York
ORD-109801,6/5/2020,Alex Wilson,South,Corporate,Office Supplies,Paper,Paper - Model 258,52.53,6,0.15,267.9,72.96,First Class,Texas
ORD-109418,6/8/2021,Robin Garcia,North,Consumer,Furniture,Chairs,Chairs - Model 921,1,5,0,5,-4.06,Second Class,California
ORD-107105,2/18/2020,Pat Rodriguez,South,Home Office,Office Supplies,Writing,Writing - Model 355,39.62,8,0.1,285.26,105.3,First Class,Georgia
ORD-102189,2/4/2022,Alex Smith,South,Home Office,Office Supplies,Binders,Binders - Model 625,17.15,2,0,34.3,3.57,Second Class,Michigan
ORD-110432,12/19/2021,Jordan Rodriguez,South,Consumer,Furniture,Chairs,Chairs - Model 243,178.81,5,0.05,849.35,352.52,Standard Class,Illinois
ORD-107219,8/30/2024,Jordan Davis,East,Corporate,Furniture,Chairs,Chairs - Model 967,146.09,4,0,584.36,246.09,Same Day,Ohio
ORD-108221,5/29/2020,Skyler Garcia,North,Corporate,Technology,Phones,Phones - Model 236,91.31,4,0,365.24,127.92,Standard Class,New York
ORD-111754,12/22/2020,Kim Smith,East,Corporate,Furniture,Chairs,Chairs - Model 888,103.41,6,0,620.46,240.26,First Class,Pennsylvania
ORD-103060,9/3/2020,Pat Brown,Central,Home Office,Furniture,Bookcases,Bookcases - Model 830,53.9,2,0,107.8,43.67,Second Class,California
ORD-110611,9/2/2022,Robin Miller,Central,Home Office,Office Supplies,Storage,Storage - Model 970,1,3,0,3,-11.65,Standard Class,Ohio
ORD-103592,8/10/2021,Skyler Williams,South,Home Office,Office Supplies,Storage,Storage - Model 210,1,2,0,2,-22.97,Same Day,Georgia
ORD-104975,2/18/2021,Skyler Miller,West,Consumer,Office Supplies,Paper,Paper - Model 756,1,3,0.15,2.55,15.51,Same Day,North Carolina
ORD-101323,6/22/2020,Chris Rodriguez,North,Corporate,Office Supplies,Binders,Binders - Model 880,1,3,0,3,8.54,Second Class,Michigan
ORD-103602,5/23/2020,Dana Miller,East,Corporate,Office Supplies,Paper,Paper - Model 658,1,7,0,7,30.32,Second Class,Florida
ORD-107238,1/29/2022,Alex Wilson,Central,Corporate,Technology,Copiers,Copiers - Model 976,163.22,3,0,489.66,162.01,First Class,Michigan
ORD-101121,12/20/2025,Robin Garcia,West,Consumer,Furniture,Chairs,Chairs - Model 664,240.13,3,0,720.39,284.23,Standard Class,Texas
ORD-102442,10/1/2022,Riley Williams,North,Home Office,Furniture,Tables,Tables - Model 561,33.48,4,0.05,127.22,34.04,Same Day,Florida
ORD-102405,10/13/2021,Casey Jones,North,Corporate,Furniture,Chairs,Chairs - Model 776,1,4,0,4,-8.82,Second Class,California
ORD-102128,2/4/2024,Lee Smith,East,Corporate,Office Supplies,Paper,Paper - Model 582,80.55,3,0,241.65,102.56,Standard Class,California
ORD-103314,6/20/2020,Morgan Brown,North,Consumer,Furniture,Chairs,Chairs - Model 748,1,3,0,3,14.01,Standard Class,Texas
ORD-100396,9/30/2023,Dana Miller,Central,Corporate,Office Supplies,Storage,Storage - Model 568,9.18,7,0,64.26,24.78,Same Day,New York
ORD-110328,4/18/2021,Dana Brown,West,Consumer,Furniture,Furnishings,Furnishings - Model 374,172.05,5,0,860.25,383.31,Second Class,New York
ORD-101157,1/29/2024,Sam Brown,East,Corporate,Furniture,Chairs,Chairs - Model 527,119.49,4,0,477.96,245.04,Second Class,Georgia
ORD-108077,9/7/2021,Robin Garcia,South,Consumer,Office Supplies,Paper,Paper - Model 930,16.84,3,0,50.52,27.37,Same Day,Pennsylvania
ORD-110185,4/22/2021,Casey Garcia,Central,Home Office,Office Supplies,Writing,Writing - Model 299,1,2,0,2,13.15,Same Day,Ohio
ORD-105322,12/29/2020,Sam Brown,West,Corporate,Office Supplies,Writing,Writing - Model 416,3.41,3,0.05,9.72,12.73,First Class,Pennsylvania
ORD-108784,8/8/2021,Riley Brown,North,Consumer,Office Supplies,Paper,Paper - Model 190,1,3,0.1,2.7,-11.72,First Class,Florida
ORD-110527,2/21/2020,Chris Smith,East,Consumer,Office Supplies,Paper,Paper - Model 905,1,,0,7,-11.83,Same Day,Georgia
ORD-110102,8/21/2027,Kim Brown,South,Corporate,Furniture,Furnishings,Furnishings - Model 412,134.33,3,0,402.99,153.33,Standard Class,Ohio
ORD-102982,5/4/2022,Skyler Rodriguez,North,Home Office,Technology,Phones,Phones - Model 135,129.79,4,0,519.16,220.35,Same Day,Ohio
ORD-109402,7/28/2021,Taylor Williams,West,Corporate,Furniture,Furnishings,Furnishings - Model 763,133.59,3,0,400.77,124.47,Same Day,New York
ORD-101614,10/10/2020,Casey Williams,South,Home Office,Office Supplies,Writing,Writing - Model 457,1,5,0,5,6.48,Second Class,California
ORD-111814,7/11/2020,Lee Williams,North,Consumer,Furniture,Bookcases,Bookcases - Model 539,110.38,3,0.15,281.47,84.9,Second Class,North Carolina
ORD-111531,3/2/2020,Pat Rodriguez,South,Consumer,Technology,Accessories,Accessories - Model 312,160.17,1,0,160.17,75.81,First Class,Pennsylvania
ORD-111223,9/23/2024,Dana Brown,North,Consumer,Furniture,Furnishings,Furnishings - Model 817,230.18,5,0,1150.9,439.25,Second Class,Pennsylvania
ORD-106249,3/4/2020,Jamie Rodriguez,Central,Corporate,Furniture,Furnishings,Furnishings - Model 391,109.19,5,0,545.95,204.47,Second Class,Florida
ORD-101351,8/28/2021,Kim Miller,West,Home Office,Office Supplies,Writing,Writing - Model 772,168.11,5,0.05,798.52,286.32,Standard Class,Illinois
ORD-107853,9/2/2020,Kim Davis,North,Corporate,Office Supplies,Paper,Paper - Model 513,1,6,0,6,10.34,Standard Class,Illinois
ORD-107384,3/25/2022,Pat Garcia,North,Home Office,Technology,Phones,Phones - Model 895,47.92,4,0,191.68,91.74,Second Class,Illinois
ORD-107678,2/23/2020,Taylor Garcia,South,Home Office,Furniture,Furnishings,Furnishings - Model 265,84.08,6,0,504.48,227.61,Standard Class,Georgia
ORD-111701,4/23/2021,Skyler Wilson,East,Home Office,Office Supplies,Binders,Binders - Model 106,1,5,0,5,11.17,First Class,Illinois
ORD-110451,11/2/2025,Alex Wilson,North,Home Office,Office Supplies,Paper,Paper - Model 772,46.54,6,0.05,265.28,97.23,Standard Class,Illinois
ORD-103079,7/19/2025,Kim Rodriguez,Central,Home Office,Office Supplies,Paper,Paper - Model 389,1,3,0.1,2.7,4.71,Second Class,Texas
ORD-105942,1/14/2020,Casey Miller,West,Corporate,Office Supplies,Writing,Writing - Model 760,39.53,7,0,276.71,141.2,Same Day,Illinois
ORD-104438,5/19/2029,Riley Garcia,West,Consumer,Office Supplies,Paper,Paper - Model 336,38.25,5,0,191.25,65.44,Standard Class,North Carolina
ORD-103685,8/6/2021,Skyler Miller,North,Consumer,Technology,Phones,Phones - Model 352,85.65,3,0,256.95,85.67,Standard Class,Michigan
ORD-105204,3/14/2027,Alex Jones,South,Home Office,Furniture,Furnishings,Furnishings - Model 125,12.56,6,0,75.36,38.12,First Class,Florida
ORD-105221,3/26/2021,Sam Rodriguez,Central,Consumer,Office Supplies,Writing,Writing - Model 426,1,2,0,2,25.19,Same Day,Texas
ORD-111594,12/14/2023,Skyler Williams,West,Consumer,Office Supplies,Writing,Writing - Model 146,33.35,1,0,33.35,3.23,Second Class,Ohio
ORD-108167,3/20/2022,Robin Wilson,South,Corporate,Technology,Accessories,Accessories - Model 100,49.31,3,0.05,140.53,33.55,Second Class,North Carolina
ORD-105707,3/17/2020,Dana Rodriguez,North,Consumer,Furniture,Chairs,Chairs - Model 604,115.6,4,0.1,416.16,145.65,Standard Class,Texas
ORD-107482,2/9/2021,Kim Wilson,North,Consumer,Office Supplies,Writing,Writing - Model 851,52.71,6,0,316.26,132.55,Standard Class,Michigan
ORD-103349,7/12/2020,Casey Brown,Central,Consumer,Office Supplies,Storage,Storage - Model 947,1,3,0,3,-10.05,Second Class,Pennsylvania
ORD-109527,3/10/2020,Riley Miller,Central,Consumer,Technology,Copiers,Copiers - Model 937,113.06,3,0,339.18,147.11,Standard Class,Michigan
ORD-109285,7/11/2022,Dana Johnson,East,Consumer,Technology,Copiers,Copiers - Model 140,70.11,2,0.05,133.21,15.62,Same Day,Pennsylvania
ORD-107983,6/22/2020,Casey Miller,West,Corporate,Office Supplies,Paper,Paper - Model 914,59.01,6,0,354.06,157.83,Standard Class,New York
ORD-102928,9/9/2022,Skyler Wilson,North,Home Office,Furniture,Bookcases,Bookcases - Model 851,105.37,3,0.1,284.5,90.54,Standard Class,Michigan
ORD-105746,2/24/2022,Jordan Wilson,South,Home Office,Technology,Accessories,Accessories - Model 897,158.12,1,0,158.12,73.12,Standard Class,Michigan
ORD-102952,5/27/2022,Jordan Jones,North,Consumer,Technology,Machines,Machines - Model 358,?,4,0,364.12,150.44,Same Day,Texas
ORD-105859,9/10/2021,Sam Wilson,East,Corporate,Office Supplies,Storage,Storage - Model 258,45.51,3,0,136.53,35.08,Same Day,Michigan
ORD-102629,12/9/2020,Dana Wilson,North,Consumer,Furniture,Chairs,Chairs - Model 126,93.22,6,0,559.32,216.21,First Class,Michigan
ORD-109344,2/12/2020,Kim Jones,East,Home Office,Office Supplies,Writing,Writing - Model 719,29.58,2,0,59.16,47.38,First Class,California
ORD-110101,11/3/2021,Morgan Wilson,North,Consumer,Technology,Machines,Machines - Model 827,97.37,3,0,292.11,126.7,Standard Class,Texas
ORD-107837,4/4/2022,Robin Davis,Central,Consumer,Office Supplies,Writing,Writing - Model 594,80.89,3,0,242.67,103.82,Same Day,Pennsylvania
ORD-100200,12/20/2021,Riley Rodriguez,East,Consumer,Office Supplies,Binders,Binders - Model 782,122.68,5,0,613.4,233.1,Same Day,California
ORD-105896,9/20/2024,Morgan Miller,Central,Home Office,Furniture,Tables,Tables - Model 447,62.39,3,0.05,177.81,78.35,First Class,Texas
ORD-109247,2/22/2021,Jordan Wilson,North,Corporate,Furniture,Tables,Tables - Model 832,1,3,0,3,15.17,Second Class,North Carolina
ORD-107785,4/15/2021,Sam Williams,West,Consumer,Office Supplies,Paper,Paper - Model 285,45.82,5,0,229.1,68.36,First Class,California
ORD-104395,7/16/2023,Casey Rodriguez,North,Home Office,Office Supplies,Storage,Storage - Model 762,1,2,0.05,1.9,-8.08,Standard Class,New York
ORD-107660,1/28/2020,Riley Wilson,Central,Consumer,Technology,Copiers,Copiers - Model 651,127.71,7,0,893.97,314.5,Same Day,Georgia
ORD-108856,6/17/2020,Pat Smith,East,Home Office,Office Supplies,Writing,Writing - Model 163,1,4,0.05,3.8,-18.28,Standard Class,Ohio
ORD-101166,6/3/2023,Sam Jones,Central,Consumer,Office Supplies,Binders,Binders - Model 362,1,2,0,2,-25,Same Day,Illinois
ORD-100373,3/15/2022,Robin Smith,Central,Corporate,Office Supplies,Binders,Binders - Model 405,74.08,3,0,222.24,115.4,Second Class,Illinois
ORD-100429,3/28/2020,Riley Brown,East,Corporate,Office Supplies,Paper,Paper - Model 565,1,3,0.15,2.55,-31.5,Standard Class,North Carolina
ORD-104030,2/17/2022,Lee Williams,North,Home Office,Office Supplies,Storage,Storage - Model 503,79.74,5,0,398.7,198.37,First Class,Michigan
ORD-111634,9/26/2020,Morgan Williams,North,Consumer,Technology,Accessories,Accessories - Model 938,145.82,3,0,437.46,196.74,Standard Class,New York
ORD-105114,8/23/2020,Lee Davis,West,Consumer,Office Supplies,Binders,Binders - Model 956,105.25,2,0,210.5,88.48,Same Day,Georgia
ORD-108494,5/23/2020,Jordan Rodriguez,North,Corporate,Office Supplies,Writing,Writing - Model 540,1,4,0,4,-22.12,Second Class,Michigan
ORD-104464,2/26/2022,Pat Johnson,South,Corporate,Furniture,Tables,Tables - Model 261,215.72,4,0.15,733.45,218.68,First Class,Florida
ORD-101261,1/23/2023,Dana Rodriguez,West,Consumer,Office Supplies,Binders,Binders - Model 384,1,1,0,1,-12.97,Second Class,California
ORD-108216,8/2/2021,Alex Garcia,West,Consumer,Technology,Copiers,Copiers - Model 893,162.78,2,0,325.56,122.55,Same Day,Texas
ORD-100487,8/18/2020,Jordan Smith,North,Consumer,Furniture,Chairs,Chairs - Model 331,70.07,3,0,210.21,72.83,Second Class,New York
ORD-105306,3/29/2021,Dana Garcia,East,Home Office,Furniture,Tables,Tables - Model 539,30.15,3,0.05,85.93,17.37,Standard Class,New York
ORD-107533,4/30/2021,Pat Rodriguez,West,Home Office,Technology,Accessories,Accessories - Model 223,81.94,2,0.1,147.49,40.87,Standard Class,Michigan
ORD-100095,4/21/2021,Sam Miller,South,Consumer,Furniture,Bookcases,Bookcases - Model 721,99.52,6,0,597.12,225.05,First Class,Florida
ORD-109186,7/1/2022,Taylor Miller,North,Home Office,Office Supplies,Storage,Storage - Model 594,1,4,0,4,29.05,First Class,Pennsylvania
ORD-102252,2/13/2022,Kim Williams,South,Consumer,Office Supplies,Storage,Storage - Model 377,1,5,0,5,-17.24,Same Day,Georgia
ORD-100357,9/8/2021,Chris Davis,South,Corporate,Technology,Machines,Machines - Model 926,142.58,5,0,712.9,292.88,Same Day,Illinois
ORD-106480,9/20/2021,Casey Davis,West,Corporate,Office Supplies,Paper,Paper - Model 613,46.97,8,0,375.76,141.04,Second Class,Texas
ORD-104046,10/7/2020,Lee Davis,North,Consumer,Technology,Phones,Phones - Model 314,155.46,3,0,466.38,193.8,First Class,Ohio
ORD-109449,9/25/2020,Taylor Rodriguez,East,Corporate,Office Supplies,Paper,Paper - Model 873,73.24,,0,366.2,148.68,Second Class,North Carolina
ORD-101530,9/18/2020,Riley Johnson,South,Home Office,Technology,Machines,Machines - Model 435,165.62,3,0.15,422.33,127.63,First Class,New York
ORD-101923,11/3/2020,Robin Garcia,East,Home Office,Furniture,Bookcases,Bookcases - Model 363,119.36,3,0,358.08,148.68,First Class,Michigan
ORD-106311,6/4/2021,Lee Garcia,South,Corporate,Technology,Accessories,Accessories - Model 338,216.63,4,0,866.52,344.48,Standard Class,California
ORD-111965,2/26/2021,Robin Wilson,East,Corporate,Office Supplies,Binders,Binders - Model 858,60.22,5,0,301.1,110.01,Second Class,Texas
ORD-103777,8/8/2021,Skyler Garcia,North,Consumer,Office Supplies,Binders,Binders - Model 957,52.26,6,0,313.56,138.8,Second Class,Ohio
ORD-108111,9/11/2020,Sam Williams,West,Home Office,Technology,Copiers,Copiers - Model 342,177.84,1,0,177.84,67.57,First Class,Michigan
ORD-104833,4/28/2020,Skyler Garcia,East,Home Office,Technology,Machines,Machines - Model 331,1.03,5,0.1,4.64,-0.71,Same Day,Ohio
ORD-103412,1/16/2020,Morgan Davis,South,Home Office,Technology,Phones,Phones - Model 194,193.39,2,0,386.78,153.66,Second Class,California
ORD-103508,8/8/2023,Pat Wilson,South,Corporate,Office Supplies,Paper,Paper - Model 851,9.22,4,0,36.88,13.32,Standard Class,Georgia
ORD-103578,8/5/2022,Sam Davis,West,Home Office,Technology,Phones,Phones - Model 358,96.22,1,0,96.22,38.13,Standard Class,New York
ORD-102858,1/26/2020,Jamie Miller,West,Home Office,Office Supplies,Binders,Binders - Model 984,1,2,0,2,-17.62,Second Class,Pennsylvania
ORD-101964,8/16/2021,Sam Brown,West,Corporate,Technology,Copiers,Copiers - Model 108,124.35,6,0,746.1,266.95,Standard Class,Florida
ORD-104105,2/2/2022,Sam Garcia,West,Home Office,Office Supplies,Binders,Binders - Model 195,1,1,0,1,29.22,Standard Class,New York
ORD-104098,7/28/2020,Chris Williams,East,Home Office,Office Supplies,Storage,Storage - Model 352,83.43,2,0,166.86,54.65,Second Class,Georgia
ORD-101626,6/6/2020,Skyler Rodriguez,South,Consumer,Office Supplies,Storage,Storage - Model 517,166.56,3,0,499.68,207.43,Same Day,Illinois
ORD-103133,7/4/2021,Jordan Smith,West,Corporate,Furniture,Furnishings,Furnishings - Model 827,74.72,4,0,298.88,74.62,Standard Class,New York
ORD-105748,2/16/2028,Jamie Brown,Central,Home Office,Furniture,Bookcases,Bookcases - Model 568,149.66,2,0,299.32,141.42,Second Class,Florida
ORD-104194,11/6/2021,Sam Jones,Central,Consumer,Technology,Accessories,Accessories - Model 638,141.41,3,0,424.23,182.84,Standard Class,Florida
ORD-102628,4/21/2021,Alex Johnson,South,Corporate,Office Supplies,Writing,Writing - Model 745,78.04,6,0.2,374.59,86.81,Same Day,Pennsylvania
ORD-109858,10/9/2020,Sam Davis,North,Corporate,Office Supplies,Writing,Writing - Model 294,1,6,0,6,21.41,First Class,Pennsylvania
ORD-102342,2/28/2020,Skyler Miller,West,Home Office,Furniture,Bookcases,Bookcases - Model 520,1,3,0,3,-17.71,Same Day,Texas
ORD-111290,9/12/2021,Morgan Brown,East,Home Office,Technology,Phones,Phones - Model 205,185.21,3,0,555.63,250.5,Standard Class,Michigan
ORD-100304,6/25/2022,Riley Brown,East,Consumer,Technology,Copiers,Copiers - Model 163,137.6,6,0,825.6,295.61,Same Day,Ohio
ORD-110946,2/11/2020,Robin Jones,Central,Home Office,Office Supplies,Writing,Writing - Model 893,44.16,6,0,264.96,119.69,Standard Class,Illinois
ORD-102859,5/14/2020,Dana Miller,West,Corporate,Technology,Accessories,Accessories - Model 160,?,4,0.15,294.27,89.95,Same Day,Ohio
ORD-107379,3/6/2020,Skyler Rodriguez,West,Corporate,Office Supplies,Storage,Storage - Model 982,10.96,6,0,65.76,31.59,Same Day,California
ORD-107637,11/14/2021,Taylor Brown,North,Home Office,Furniture,Tables,Tables - Model 749,143.11,2,0,286.22,96.28,First Class,Florida
ORD-106620,3/25/2020,Lee Davis,South,Consumer,Office Supplies,Storage,Storage - Model 669,34.63,3,0,103.89,57.9,Same Day,North Carolina
ORD-103509,2/15/2020,Sam Johnson,South,Home Office,Furniture,Tables,Tables - Model 423,43.77,4,0.05,166.33,47.69,Second Class,Michigan
ORD-106840,9/19/2024,Sam Davis,South,Home Office,Technology,Phones,Phones - Model 176,149.26,3,0,447.78,189.29,Second Class,Ohio
ORD-106081,6/15/2026,Skyler Johnson,North,Home Office,Office Supplies,Storage,Storage - Model 861,68.1,4,0.1,245.16,88.39,First Class,Georgia
ORD-101665,8/27/2023,Lee Miller,West,Home Office,Technology,Machines,Machines - Model 501,117.4,8,0,939.2,370.35,Standard Class,California
ORD-105006,11/15/2022,Lee Davis,Central,Corporate,Office Supplies,Storage,Storage - Model 763,36.35,1,0.05,34.53,-1.8,First Class,North Carolina
ORD-102154,3/15/2020,Kim Jones,Central,Corporate,Technology,Copiers,Copiers - Model 287,1,4,0.1,3.6,10.08,Second Class,Michigan
ORD-100101,12/9/2021,Riley Johnson,Central,Corporate,Office Supplies,Storage,Storage - Model 360,1,3,0.05,2.85,1,First Class,Ohio
ORD-100533,7/21/2021,Lee Johnson,South,Corporate,Office Supplies,Writing,Writing - Model 414,33.21,,0,99.63,30.21,First Class,Georgia
ORD-104877,4/13/2022,Robin Brown,South,Home Office,Office Supplies,Binders,Binders - Model 717,1,3,0,3,-8.5,First Class,North Carolina
ORD-102009,4/13/2021,Jordan Jones,South,Consumer,Technology,Copiers,Copiers - Model 831,57.47,2,0,114.94,48.26,Same Day,California
ORD-107844,4/18/2023,Riley Garcia,West,Home Office,Office Supplies,Writing,Writing - Model 185,23.82,5,0.05,113.14,43,Second Class,Illinois
ORD-102420,2025-13-01,Robin Miller,Central,Corporate,Technology,Phones,Phones - Model 825,45.6,3,0,136.8,69.31,Same Day,Ohio
ORD-100927,6/30/2021,Jamie Smith,West,Consumer,Office Supplies,Storage,Storage - Model 382,134.55,5,0.1,605.48,196.59,Same Day,North Carolina
ORD-101383,7/28/2020,Casey Garcia,North,Consumer,Office Supplies,Storage,Storage - Model 896,103.09,1,0,103.09,63.15,Second Class,Illinois
ORD-106765,7/11/2024,Pat Jones,South,Corporate,Technology,Copiers,Copiers - Model 165,20.92,3,0,62.76,23.32,First Class,Illinois
ORD-105022,11/12/2025,Sam Smith,West,Consumer,Office Supplies,Binders,Binders - Model 946,1,4,0,4,-22.21,Second Class,Georgia
ORD-111974,4/30/2020,Jamie Brown,East,Home Office,Office Supplies,Storage,Storage - Model 253,118.4,4,0.05,449.92,129.57,Second Class,Illinois
ORD-109416,9/30/2021,Kim Williams,West,Home Office,Furniture,Furnishings,Furnishings - Model 948,1,4,0,4,5.45,Second Class,Texas
ORD-101496,11/7/2021,Taylor Jones,West,Home Office,Technology,Machines,Machines - Model 124,245.26,6,0.1,1324.4,422.07,Second Class,Florida
ORD-100099,3/20/2020,Sam Johnson,East,Corporate,Office Supplies,Paper,Paper - Model 627,1,1,0,1,-4.92,Same Day,Georgia
ORD-104808,7/17/2020,Morgan Miller,East,Corporate,Office Supplies,Writing,Writing - Model 611,1,3,0,3,-13.43,Standard Class,North Carolina
ORD-111928,3/14/2021,Pat Johnson,South,Consumer,Furniture,Tables,Tables - Model 317,145.95,1,0,145.95,79.01,Same Day,Texas
